balance_month,balance_year,product_barcode,total_consumption
8.0,2025.0,UHCONSDBRTL,0.0
8.0,2025.0,UHCONSEARBD,0.0
8.0,2025.0,UHCONSEARBUD,0.0
8.0,2025.0,UHCONSEMR1000,0.0
8.0,2025.0,UHCONSEMR1500,0.0
8.0,2025.0,UHCONSEMR2000,0.0
8.0,2025.0,UHCONSEMR2500,0.0
8.0,2025.0,UHCONSEMR600,0.0
8.0,2025.0,UHCONSFEVICRL,0.0
8.0,2025.0,UHCONSFILTRCLOTH,0.0
8.0,2025.0,UHCONSFINGCOT,0.0
8.0,2025.0,UHCONSIPA,0.0
8.0,2025.0,UHCONSJSSPR,0.0
8.0,2025.0,UHCONSLAQUERPAI,0.0
8.0,2025.0,UHCONSLOC406,0.0
8.0,2025.0,UHCONSLOC495,0.0
8.0,2025.0,UHCONSNTRLGLOV,0.0
8.0,2025.0,UHCONSPAINTBRSH,0.0
8.0,2025.0,UHCONSPOL3M,0.0
8.0,2025.0,UHCONSPOLPAD,0.0
8.0,2025.0,UHCONSPRSPRAY,0.0
8.0,2025.0,UHCONSSHIPCLOTH,0.0
8.0,2025.0,UHCONSSICOMET,0.0
8.0,2025.0,UHCONSSIHARD,0.0
8.0,2025.0,UHCONSSIRES,0.0
8.0,2025.0,UHCONSSTPPINLRG,0.0
8.0,2025.0,UHCONSSTPPINSML,0.0
8.0,2025.0,UHCONSSURBLDE,0.0
8.0,2025.0,UHCONSTAPE2TRNS,0.0
8.0,2025.0,UHCONSTOOTPICK,0.0
8.0,2025.0,UHCRYDIO32MH,14665.0
8.0,2025.0,UHDEBONDGLUE,0.0
8.0,2025.0,UHDIOCOMT33V,46751.0
8.0,2025.0,UHDIODIO100V,46751.0
8.0,2025.0,UHDIODIOI40V,46751.0
8.0,2025.0,UHDIODIOI75V,46751.0
8.0,2025.0,UHDIOSMCAV99,46751.0
8.0,2025.0,UHDIOTEXI14V,46895.0
8.0,2025.0,UHDISLDBS07,2.0
8.0,2025.0,UHDISLDBS10,2.0
8.0,2025.0,UHDISLDBS11,1.0
8.0,2025.0,UHDLASYFGGSS08,0.0
8.0,2025.0,UHDLASYFGMSS05,0.0
8.0,2025.0,UHDLASYFGSLS05,0.0
8.0,2025.0,UHFERRTSHTUNCUT,300.8
8.0,2025.0,UHFQCAUTMAC,0.0
8.0,2025.0,UHFSJW10M8M,88204.0
8.0,2025.0,UHFSJW5.6M7M,0.0
8.0,2025.0,UHHOMDALBAS,0.0
8.0,2025.0,UHHOMDALTOP,0.0
8.0,2025.0,UHHOMDBUTON,0.0
8.0,2025.0,UHHOMDSWTCH,0.0
8.0,2025.0,UHHRDOODLVR,0.0
8.0,2025.0,UHHROODAHVR,0.0
8.0,2025.0,UHHWSS1.8X6-H,176408.0
8.0,2025.0,UHHWSSM1.8X6S,0.0
8.0,2025.0,UHICHANA4124,26972.0
8.0,2025.0,UHICHNRF5284,26972.0
8.0,2025.0,UHICHSTM3117,26708.0
8.0,2025.0,UHICHSTM32G0,46751.0
8.0,2025.0,UHICHTEXLMR6,46751.0
8.0,2025.0,UHICHTEXTLV7,46751.0
8.0,2025.0,UHICHTEXTMP1,46751.0
8.0,2025.0,UHICHTEXTPS2,46751.0
8.0,2025.0,UHICHTEXUCC2,46751.0
8.0,2025.0,UHIND2213A156,93502.0
8.0,2025.0,UHINDKYO15NH,26972.0
8.0,2025.0,UHINDMUR1OUH,26972.0
8.0,2025.0,UHLEDWOR812B,46751.0
8.0,2025.0,UHLUXAGBASES05,2.0
8.0,2025.0,UHLUXAGBASES06,0.0
8.0,2025.0,UHLUXAGBASES07,0.0
8.0,2025.0,UHLUXAGBASES08,4.0
8.0,2025.0,UHLUXAGBASES09,0.0
8.0,2025.0,UHLUXAGBASES10,0.0
8.0,2025.0,UHLUXAGBASES11,0.0
8.0,2025.0,UHLUXAGBASES12,0.0
8.0,2025.0,UHLUXAGBASES13,0.0
8.0,2025.0,UHLUXAGBASES14,0.0
8.0,2025.0,UHLUXAGS05-S11,6.0
8.0,2025.0,UHLUXAGS12-S14,0.0
8.0,2025.0,UHLUXASBASES05,0.0
8.0,2025.0,UHLUXASBASES06,0.0
8.0,2025.0,UHLUXASBASES07,0.0
8.0,2025.0,UHLUXASBASES08,0.0
8.0,2025.0,UHLUXASBASES09,4.0
8.0,2025.0,UHLUXASBASES10,0.0
8.0,2025.0,UHLUXASBASES11,0.0
8.0,2025.0,UHLUXASBASES12,1.0
8.0,2025.0,UHLUXASBASES13,0.0
8.0,2025.0,UHLUXASBASES14,0.0
8.0,2025.0,UHLUXASCHRGS05,0.0
8.0,2025.0,UHLUXASCHRGS07,0.0
8.0,2025.0,UHLUXASCHRGS10,0.0
8.0,2025.0,UHLUXASCHRGS11,0.0
8.0,2025.0,UHLUXASCHRGS12,0.0
8.0,2025.0,UHLUXASCHRGS13,0.0
8.0,2025.0,UHLUXASCHRGS14,0.0
8.0,2025.0,UHLUXASS05-S11,4.0
8.0,2025.0,UHLUXASS12-S14,1.0
8.0,2025.0,UHLUXCHTOPS05,2.0
8.0,2025.0,UHLUXCHTOPS06,0.0
8.0,2025.0,UHLUXCHTOPS07,0.0
8.0,2025.0,UHLUXCHTOPS08,4.0
8.0,2025.0,UHLUXCHTOPS09,5.0
8.0,2025.0,UHLUXCHTOPS10,0.0
8.0,2025.0,UHLUXCHTOPS11,0.0
8.0,2025.0,UHLUXCHTOPS12,1.0
8.0,2025.0,UHLUXCHTOPS13,0.0
8.0,2025.0,UHLUXCHTOPS14,0.0
8.0,2025.0,UHLUXDIECUT,12.0
8.0,2025.0,UHLUXGLUE,0.0
8.0,2025.0,UHLUXRGBASES05,0.0
8.0,2025.0,UHLUXRGBASES06,0.0
8.0,2025.0,UHLUXRGBASES07,0.0
8.0,2025.0,UHLUXRGBASES08,0.0
8.0,2025.0,UHLUXRGBASES09,1.0
8.0,2025.0,UHLUXRGBASES10,0.0
8.0,2025.0,UHLUXRGBASES11,0.0
8.0,2025.0,UHLUXRGBASES12,0.0
8.0,2025.0,UHLUXRGBASES13,0.0
8.0,2025.0,UHLUXRGBASES14,0.0
8.0,2025.0,UHLUXRGCHRGS05,0.0
8.0,2025.0,UHLUXRGCHRGS06,0.0
8.0,2025.0,UHLUXRGCHRGS07,0.0
8.0,2025.0,UHLUXRGCHRGS08,0.0
8.0,2025.0,UHLUXRGCHRGS10,0.0
8.0,2025.0,UHLUXRGCHRGS11,0.0
8.0,2025.0,UHLUXRGCHRGS12,0.0
8.0,2025.0,UHLUXRGCHRGS13,0.0
8.0,2025.0,UHLUXRGCHRGS14,0.0
8.0,2025.0,UHLUXRGS05-S11,1.0
8.0,2025.0,UHLUXRGS12-S14,0.0
8.0,2025.0,UHLUXRXCS05,2.0
8.0,2025.0,UHLUXRXCS08,4.0
8.0,2025.0,UHLUXRXCS09,4.0
8.0,2025.0,UHLUXRXCS10,0.0
8.0,2025.0,UHLUXRXCS12,1.0
8.0,2025.0,UHLUXYGCHRGS05,0.0
8.0,2025.0,UHLUXYGCHRGS06,0.0
8.0,2025.0,UHLUXYGCHRGS07,0.0
8.0,2025.0,UHLUXYGCHRGS08,0.0
8.0,2025.0,UHLUXYGCHRGS09,0.0
8.0,2025.0,UHLUXYGCHRGS10,0.0
8.0,2025.0,UHLUXYGCHRGS11,0.0
8.0,2025.0,UHLUXYGCHRGS12,0.0
8.0,2025.0,UHLUXYGCHRGS13,0.0
8.0,2025.0,UHLUXYGCHRGS14,0.0
8.0,2025.0,UHMAGCABLE,0.0
8.0,2025.0,UHOPSANA61EF,26972.0
8.0,2025.0,UHOSCECS27MH,46751.0
8.0,2025.0,UHPCBREV1556,7490.0
8.0,2025.0,UHPCBREV15S6,12163.0
8.0,2025.0,UHPCBRXCOS05,10.0
8.0,2025.0,UHPCBRXCOS06,544.0
8.0,2025.0,UHPCBRXCOS07,5203.0
8.0,2025.0,UHPCBRXCOS08,6198.0
8.0,2025.0,UHPCBRXCOS09,4153.0
8.0,2025.0,UHPCBRXCOS10,4185.0
8.0,2025.0,UHPCBRXCOS11,317.0
8.0,2025.0,UHPCBRXCOS12,173.0
8.0,2025.0,UHPCBRXCOS13,149.0
8.0,2025.0,UHPCBRXCOS14,89.0
8.0,2025.0,UHPLASIZRS05,0.0
8.0,2025.0,UHPLASIZRS06,0.0
8.0,2025.0,UHPLASIZRS07,0.0
8.0,2025.0,UHPLASIZRS08,0.0
8.0,2025.0,UHPLASIZRS09,0.0
8.0,2025.0,UHPLASIZRS10,0.0
8.0,2025.0,UHPLASIZRS11,0.0
8.0,2025.0,UHPLASIZRS12,0.0
8.0,2025.0,UHPLASIZRS13,0.0
8.0,2025.0,UHPLASIZRS14,0.0
8.0,2025.0,UHPRINTBATPCB,0.0
8.0,2025.0,UHRAREPLATINS07,0.0
8.0,2025.0,UHRAREPLATINS08,0.0
8.0,2025.0,UHRAREPLATINS09,3.0
8.0,2025.0,UHRAREPLATINS10,0.0
8.0,2025.0,UHRAREPLATINS11,0.0
8.0,2025.0,UHRAREPLATINS12,1.0
8.0,2025.0,UHRAREPLATINS13,0.0
8.0,2025.0,UHRARERSG0LDS07,0.0
8.0,2025.0,UHRARERSG0LDS08,0.0
8.0,2025.0,UHRARERSG0LDS09,1.0
8.0,2025.0,UHRARERSG0LDS10,0.0
8.0,2025.0,UHRARERSG0LDS11,0.0
8.0,2025.0,UHRARERSG0LDS12,0.0
8.0,2025.0,UHRAREYLG0LDS05,2.0
8.0,2025.0,UHRAREYLG0LDS07,0.0
8.0,2025.0,UHRAREYLG0LDS08,4.0
8.0,2025.0,UHRAREYLG0LDS10,0.0
8.0,2025.0,UHRAREYLG0LDS11,0.0
8.0,2025.0,UHRD01UFX7R,54422.0
8.0,2025.0,UHRD01X7S26,14809.0
8.0,2025.0,UHRD0201AEC,0.0
8.0,2025.0,UHRD0201X6S,1992.0
8.0,2025.0,UHRD022UF10,0.0
8.0,2025.0,UHRD040ZT2A,0.0
8.0,2025.0,UHRD0710KLR,0.0
8.0,2025.0,UHRD100IBS1,0.0
8.0,2025.0,UHRD196AEC2,0.0
8.0,2025.0,UHRD1CIL270,0.0
8.0,2025.0,UHRD20ATCSF,0.0
8.0,2025.0,UHRD20AWGKT,0.0
8.0,2025.0,UHRD20PPM92,0.0
8.0,2025.0,UHRD2121003,0.0
8.0,2025.0,UHRD2200PF5,0.0
8.0,2025.0,UHRD22UFX51,7754.0
8.0,2025.0,UHRD2336FLX,0.0
8.0,2025.0,UHRD2450ATE,0.0
8.0,2025.0,UHRD25COGPF,0.0
8.0,2025.0,UHRD25VDCX8,0.0
8.0,2025.0,UHRD330AEC2,0.0
8.0,2025.0,UHRD3330160,0.0
8.0,2025.0,UHRD39NHMA6,144.0
8.0,2025.0,UHRD39SRAKV,0.0
8.0,2025.0,UHRD3DPRINT,0.0
8.0,2025.0,UHRD3DV5ABS,0.0
8.0,2025.0,UHRD3N3BT20,0.0
8.0,2025.0,UHRD3PLTRNR,0.0
8.0,2025.0,UHRD40PSTCT,0.0
8.0,2025.0,UHRD472608M,0.0
8.0,2025.0,UHRD499RSTR,0.0
8.0,2025.0,UHRD578ETST,0.0
8.0,2025.0,UHRD66AUTVE,0.0
8.0,2025.0,UHRD6871011,0.0
8.0,2025.0,UHRD6878211,0.0
8.0,2025.0,UHRD82112X3,0.0
8.0,2025.0,UHRD8751001,0.0
8.0,2025.0,UHRD903004B,0.0
8.0,2025.0,UHRDAC0201F,264.0
8.0,2025.0,UHRDACDCADT,0.0
8.0,2025.0,UHRDACYLICT,0.0
8.0,2025.0,UHRDADHSIVE,0.0
8.0,2025.0,UHRDADHSIVE (red),0.0
8.0,2025.0,UHRDADM8613,0.0
8.0,2025.0,UHRDADPTER1,0.0
8.0,2025.0,UHRDAECQ200,0.0
8.0,2025.0,UHRDAFE4432,0.0
8.0,2025.0,UHRDAMIC201,0.0
8.0,2025.0,UHRDANTENA1,0.0
8.0,2025.0,UHRDAP211G1,0.0
8.0,2025.0,UHRDAP2TRG1,0.0
8.0,2025.0,UHRDASIATIC,0.0
8.0,2025.0,UHRDB3U00PM,0.0
8.0,2025.0,UHRDBASE10M,0.0
8.0,2025.0,UHRDBATRIES,0.0
8.0,2025.0,UHRDBATT225,20.0
8.0,2025.0,UHRDBATTERY,0.0
8.0,2025.0,UHRDBENEC23,0.0
8.0,2025.0,UHRDBENECRE,0.0
8.0,2025.0,UHRDBLEAIR6,0.0
8.0,2025.0,UHRDBLKCHRG,0.0
8.0,2025.0,UHRDBLMTN1D,0.0
8.0,2025.0,UHRDBLUETUB,0.0
8.0,2025.0,UHRDBM29B06333,175.0
8.0,2025.0,UHRDBOIT100,0.0
8.0,2025.0,UHRDBOSCHGS,0.0
8.0,2025.0,UHRDBRDTMPE,8534.0
8.0,2025.0,UHRDBTG24MAH,15.0
8.0,2025.0,UHRDBTG28MAH,10.0
8.0,2025.0,UHRDBTG32MAH,20.0
8.0,2025.0,UHRDBTRYAO4,0.0
8.0,2025.0,UHRDC0402TU,264.0
8.0,2025.0,UHRDC1680AA,0.0
8.0,2025.0,UHRDC1H1R2W,0.0
8.0,2025.0,UHRDC5X10MM,0.0
8.0,2025.0,UHRDC6X10MM,0.0
8.0,2025.0,UHRDCBSS138,0.0
8.0,2025.0,UHRDCCMC102,0.0
8.0,2025.0,UHRDCGA50BE,0.0
8.0,2025.0,UHRDCHGERPR,0.0
8.0,2025.0,UHRDCHGFAB3,0.0
8.0,2025.0,UHRDCHRGR30,0.0
8.0,2025.0,UHRDCL03A22,0.0
8.0,2025.0,UHRDCL05B1K,0.0
8.0,2025.0,UHRDCNL320X,0.0
8.0,2025.0,UHRDCOGNPO1,0.0
8.0,2025.0,UHRDCOTIG07,0.0
8.0,2025.0,UHRDCR0402P,0.0
8.0,2025.0,UHRDCUSO500,0.0
8.0,2025.0,UHRDCUTTER1,0.0
8.0,2025.0,UHRDDEF2MP2,0.0
8.0,2025.0,UHRDDIYCRET,0.0
8.0,2025.0,UHRDDMP25U7,0.0
8.0,2025.0,UHRDDRV2605,0.0
8.0,2025.0,UHRDDS1921H,0.0
8.0,2025.0,UHRDDURCELL,0.0
8.0,2025.0,UHRDDWM3001,0.0
8.0,2025.0,UHRDEC34BTR,0.0
8.0,2025.0,UHRDEDGEL12,0.0
8.0,2025.0,UHRDENONGUN,0.0
8.0,2025.0,UHRDERA303X,0.0
8.0,2025.0,UHRDERJ010X,0.0
8.0,2025.0,UHRDERJ1R0C,0.0
8.0,2025.0,UHRDERJ200X,0.0
8.0,2025.0,UHRDERJ343X,0.0
8.0,2025.0,UHRDESD350M,0.0
8.0,2025.0,UHRDESDGUN1,0.0
8.0,2025.0,UHRDESVQ200,0.0
8.0,2025.0,UHRDEXPLYBX,0.0
8.0,2025.0,UHRDFLHNOR7,0.0
8.0,2025.0,UHRDFMM19TA,0.0
8.0,2025.0,UHRDFNHAIR8,0.0
8.0,2025.0,UHRDFOAMGAS,0.0
8.0,2025.0,UHRDGCQH4R2,0.0
8.0,2025.0,UHRDGNRLTOP,0.0
8.0,2025.0,UHRDGRM188C,0.0
8.0,2025.0,UHRDGRM225D,7754.0
8.0,2025.0,UHRDGRME19D,0.0
8.0,2025.0,UHRDGRR611D,0.0
8.0,2025.0,UHRDGUJM0335,144.0
8.0,2025.0,UHRDHAPTIC1,0.0
8.0,2025.0,UHRDHDMIJOT,0.0
8.0,2025.0,UHRDHINGZB1,0.0
8.0,2025.0,UHRDINDRF15,0.0
8.0,2025.0,UHRDISP1907,0.0
8.0,2025.0,UHRDJBWELD1,0.0
8.0,2025.0,UHRDJUMPER2,0.0
8.0,2025.0,UHRDJYRLYI1,0.0
8.0,2025.0,UHRDKEMET2A,0.0
8.0,2025.0,UHRDKSKYNDL,0.0
8.0,2025.0,UHRDLDLILED,0.0
8.0,2025.0,UHRDLIFY2PR,0.0
8.0,2025.0,UHRDLNRSOT5,0.0
8.0,2025.0,UHRDLOCT595,0.0
8.0,2025.0,UHRDLOCTIT2,0.0
8.0,2025.0,UHRDLOJSLIM,0.0
8.0,2025.0,UHRDLSM6DSV,144.0
8.0,2025.0,UHRDLSMSVTR,0.0
8.0,2025.0,UHRDM1SCRMM,0.0
8.0,2025.0,UHRDM6X80BN,0.0
8.0,2025.0,UHRDMANGNET,0.0
8.0,2025.0,UHRDMAX2035,0.0
8.0,2025.0,UHRDMAX9835,0.0
8.0,2025.0,UHRDMAX983T,0.0
8.0,2025.0,UHRDMCPCIOT,0.0
8.0,2025.0,UHRDMCTP500,0.0
8.0,2025.0,UHRDMDE1210,0.0
8.0,2025.0,UHRDMETHETH,0.0
8.0,2025.0,UHRDMFTARY9,0.0
8.0,2025.0,UHRDMINIBET,0.0
8.0,2025.0,UHRDMIRROR9,0.0
8.0,2025.0,UHRDMJTP117,0.0
8.0,2025.0,UHRDMLYRCIP,0.0
8.0,2025.0,UHRDMOLDV22,0.0
8.0,2025.0,UHRDMS10X75,0.0
8.0,2025.0,UHRDMSASE06,7610.0
8.0,2025.0,UHRDMSNUT10,0.0
8.0,2025.0,UHRDMTYQ200,0.0
8.0,2025.0,UHRDNCP15XH,0.0
8.0,2025.0,UHRDNOATAPE,0.0
8.0,2025.0,UHRDNRF5284,0.0
8.0,2025.0,UHRDNRF5340,0.0
8.0,2025.0,UHRDNSR05F4,528.0
8.0,2025.0,UHRDNTCG063,0.0
8.0,2025.0,UHRDORING11,0.0
8.0,2025.0,UHRDORING70,0.0
8.0,2025.0,UHRDOTOLSOP,0.0
8.0,2025.0,UHRDPH09421,0.0
8.0,2025.0,UHRDPHROZEN,0.0
8.0,2025.0,UHRDPIPEBSH,0.0
8.0,2025.0,UHRDPJA3431,0.0
8.0,2025.0,UHRDPNUEMAT,0.0
8.0,2025.0,UHRDPOLPLUS,0.0
8.0,2025.0,UHRDPRCR162,0.0
8.0,2025.0,UHRDPVCTAPE,0.0
8.0,2025.0,UHRDPWR0603,0.0
8.0,2025.0,UHRDPWRICS1,144.0
8.0,2025.0,UHRDRC0402K,0.0
8.0,2025.0,UHRDRC070RL,0.0
8.0,2025.0,UHRDRC071KL,0.0
8.0,2025.0,UHRDRC470RL,0.0
8.0,2025.0,UHRDRC74K7L,0.0
8.0,2025.0,UHRDRECHAG1,0.0
8.0,2025.0,UHRDRED624D,0.0
8.0,2025.0,UHRDRESISTO,0.0
8.0,2025.0,UHRDRFATNNA,144.0
8.0,2025.0,UHRDRING14S,0.0
8.0,2025.0,UHRDRING162,0.0
8.0,2025.0,UHRDRINGC63,0.0
8.0,2025.0,UHRDRINGGAS,0.0
8.0,2025.0,UHRDRINGR31,0.0
8.0,2025.0,UHRDRLECS5T,0.0
8.0,2025.0,UHRDRLESCS5,0.0
8.0,2025.0,UHRDRMC27OK,0.0
8.0,2025.0,UHRDROKFVHB,0.0
8.0,2025.0,UHRDRPCRXCLTDK,0.0
8.0,2025.0,UHRDRPR30CN,0.0
8.0,2025.0,UHRDRR16211,0.0
8.0,2025.0,UHRDRR1621C,0.0
8.0,2025.0,UHRDRR1622C,0.0
8.0,2025.0,UHRDRR20CNA,0.0
8.0,2025.0,UHRDRSS30CP,0.0
8.0,2025.0,UHRDRSTR105,0.0
8.0,2025.0,UHRDSAIRMST,0.0
8.0,2025.0,UHRDSCHOFIC,0.0
8.0,2025.0,UHRDSDZLC2B,0.0
8.0,2025.0,UHRDSDZLD2A,0.0
8.0,2025.0,UHRDSEAMESD,0.0
8.0,2025.0,UHRDSFH2703,0.0
8.0,2025.0,UHRDSFH7016,0.0
8.0,2025.0,UHRDSHDWRE2,0.0
8.0,2025.0,UHRDSI23011,0.0
8.0,2025.0,UHRDSILICON,0.0
8.0,2025.0,UHRDSIT1552,144.0
8.0,2025.0,UHRDSIT155A,0.0
8.0,2025.0,UHRDSLCO1MM,0.0
8.0,2025.0,UHRDSLCO2MM,0.0
8.0,2025.0,UHRDSLDMTYA,0.0
8.0,2025.0,UHRDSMD01XQ,0.0
8.0,2025.0,UHRDSMD0201,59920.0
8.0,2025.0,UHRDSMD0603,0.0
8.0,2025.0,UHRDSMD10MS,0.0
8.0,2025.0,UHRDSMD1KPW,0.0
8.0,2025.0,UHRDSMD200D,0.0
8.0,2025.0,UHRDSMD2042,0.0
8.0,2025.0,UHRDSMD526,264.0
8.0,2025.0,UHRDSMF3X08,0.0
8.0,2025.0,UHRDSMF3X12,0.0
8.0,2025.0,UHRDSMPS20W,0.0
8.0,2025.0,UHRDSMSD100,0.0
8.0,2025.0,UHRDSMT10VD,0.0
8.0,2025.0,UHRDSOLDRIN,0.0
8.0,2025.0,UHRDSSAL425,0.0
8.0,2025.0,UHRDSSNT4MM,0.0
8.0,2025.0,UHRDSTANDLE,0.0
8.0,2025.0,UHRDSTANLEY ,0.0
8.0,2025.0,UHRDSWGVLE5,0.0
8.0,2025.0,UHRDTALETE1,0.0
8.0,2025.0,UHRDTAPEYZR,0.0
8.0,2025.0,UHRDTEMTRSR,0.0
8.0,2025.0,UHRDTEST241,0.0
8.0,2025.0,UHRDTHREAD4,0.0
8.0,2025.0,UHRDTL2203E,0.0
8.0,2025.0,UHRDTOP10MM,0.0
8.0,2025.0,UHRDTPS2260,0.0
8.0,2025.0,UHRDTSTL005,0.0
8.0,2025.0,UHRDTSWTASM,0.0
8.0,2025.0,UHRDTUF1820,0.0
8.0,2025.0,UHRDUCTCRAM,0.0
8.0,2025.0,UHRDUMK105B,0.0
8.0,2025.0,UHRDUMK107A,0.0
8.0,2025.0,UHRDUMK107B,0.0
8.0,2025.0,UHRDUNIBALL,0.0
8.0,2025.0,UHRDUNXCELL,0.0
8.0,2025.0,UHRDUSBCABL,0.0
8.0,2025.0,UHRDUSBCNTR,0.0
8.0,2025.0,UHRDUSDMLR9,144.0
8.0,2025.0,UHRDUWSSTOP,0.0
8.0,2025.0,UHRDUWSTBOT,0.0
8.0,2025.0,UHRDVCSPLIT,0.0
8.0,2025.0,UHRDVERNIER,0.0
8.0,2025.0,UHRDVINCKOL,0.0
8.0,2025.0,UHRDVITON10,0.0
8.0,2025.0,UHRDVLMGS08,0.0
8.0,2025.0,UHRDW25Q128,0.0
8.0,2025.0,UHRDWASHER1,0.0
8.0,2025.0,UHRDWIRE854,0.0
8.0,2025.0,UHRDWREBOXD,0.0
8.0,2025.0,UHRDWREDL09,0.0
8.0,2025.0,UHRDWRLSICF,0.0
8.0,2025.0,UHRESBOU01BO,24326.0
8.0,2025.0,UHRESNMUR8PF,12163.0
8.0,2025.0,UHRESPAN01KO,53416.0
8.0,2025.0,UHRESPAN1MOH,140253.0
8.0,2025.0,UHRESPAN47KO,149933.0
8.0,2025.0,UHRESSTA10MO,26708.0
8.0,2025.0,UHRESVIS10OH,93502.0
8.0,2025.0,UHRESYAG074O,93502.0
8.0,2025.0,UHRESYAG0OHM,46751.0
8.0,2025.0,UHRESYAG100K,134860.0
8.0,2025.0,UHRESYAG10KO,140253.0
8.0,2025.0,UHRESYAG22KO,93502.0
8.0,2025.0,UHRESYAG22MO,46751.0
8.0,2025.0,UHRESYAG22OH,46751.0
8.0,2025.0,UHRESYAG27KO,46751.0
8.0,2025.0,UHRESYAG47KO,46751.0
8.0,2025.0,UHRESYAG60KO,46751.0
8.0,2025.0,UHRFAJOH24GH,26828.0
8.0,2025.0,UHRGBTR24MAH,11934.0
8.0,2025.0,UHRGBTR32MAH,9033.0
8.0,2025.0,UHRGBTR39MAH,0.0
8.0,2025.0,UHRGOUTTAPS05,0.0
8.0,2025.0,UHRGOUTTAPS06,0.0
8.0,2025.0,UHRGOUTTAPS07,0.0
8.0,2025.0,UHRGOUTTAPS08,0.0
8.0,2025.0,UHRGOUTTAPS09,0.0
8.0,2025.0,UHRGOUTTAPS10,0.0
8.0,2025.0,UHRGOUTTAPS11,0.0
8.0,2025.0,UHRGOUTTAPS12,0.0
8.0,2025.0,UHRING1.61PCBA,5221.0
8.0,2025.0,UHRING1.62PCBA,6562.0
8.0,2025.0,UHRING1.63PCBA,83.0
8.0,2025.0,UHRING2.0PCBA,111.0
8.0,2025.0,UHRINGECS320,12307.0
8.0,2025.0,UHRINGPCBA,9055.0
8.0,2025.0,UHROUNDTAPES05,0.0
8.0,2025.0,UHROUNDTAPES06,0.0
8.0,2025.0,UHROUNDTAPES07,0.0
8.0,2025.0,UHROUNDTAPES08,0.0
8.0,2025.0,UHROUNDTAPES09,0.0
8.0,2025.0,UHROUNDTAPES10,0.0
8.0,2025.0,UHROUNDTAPES11,0.0
8.0,2025.0,UHROUNDTAPES12,0.0
8.0,2025.0,UHRPRONRFR7,0.0
8.0,2025.0,UHRSOODAHVR,0.0
8.0,2025.0,UHRW0.2BBS07,0.0
8.0,2025.0,UHRW0.2BBS09,0.0
8.0,2025.0,UHRW0.3BBS09,0.0
8.0,2025.0,UHSENSMLX36V,12163.0
8.0,2025.0,UHSSTARPTS5,0.0
8.0,2025.0,UHSSTARPTS6,0.0
8.0,2025.0,UHSSTARPTS7,0.0
8.0,2025.0,UHSTBLKMARK,0.0
8.0,2025.0,UHSTCELLOPEN,0.0
8.0,2025.0,UHSTCELLOPEN1,0.0
8.0,2025.0,UHSTFACEMASK,0.0
8.0,2025.0,UHSTMASKTAP,0.0
8.0,2025.0,UHSTMICCABL,0.0
8.0,2025.0,UHSTNANFILE,0.0
8.0,2025.0,UHSTOHPMARKR,0.0
8.0,2025.0,UHSTPRITONER,0.0
8.0,2025.0,UHSTSKMAR07,0.0
8.0,2025.0,UHSTSPRNOTE,0.0
8.0,2025.0,UHSTUSBCCBL,0.0
8.0,2025.0,UHSTWZ93302,0.0
8.0,2025.0,UHSTZIPLOCK3X4,0.0
8.0,2025.0,UHSTZIPLOCK5X7,0.0
8.0,2025.0,UHSTZPLCK10X14,0.0
8.0,2025.0,UHSWATCHAA,15887.0
8.0,2025.0,UHSWATCHAG,14893.0
8.0,2025.0,UHSWATCHAS,15974.0
8.0,2025.0,UHSWATCHBRG,0.0
8.0,2025.0,UHSWATCHMG,15904.0
8.0,2025.0,UHSWATCHRT,15862.0
8.0,2025.0,UHTAPEBATPCB,0.0
8.0,2025.0,UHTAPEDC10X8,86204.0
8.0,2025.0,UHTAPS607X145,0.0
8.0,2025.0,UHTAPS67X125,0.0
8.0,2025.0,UHTAPS69X363,0.0
8.0,2025.0,UHTIJWAABS05,0.0
8.0,2025.0,UHTIJWAABS06,0.0
8.0,2025.0,UHTIJWAABS07,0.0
8.0,2025.0,UHTIJWAABS08,0.0
8.0,2025.0,UHTIJWAABS09,470.0
8.0,2025.0,UHTIJWAABS10,0.0
8.0,2025.0,UHTIJWAABS11,60.0
8.0,2025.0,UHTIJWAABS12,48.0
8.0,2025.0,UHTIJWAABS13,0.0
8.0,2025.0,UHTIJWAABS14,36.0
8.0,2025.0,UHTIJWMGLS09,0.0
8.0,2025.0,UHTIJWMGLS10,270.0
8.0,2025.0,UHTIJWMGLS13,48.0
8.0,2025.0,UHTIJWRTLS08,0.0
8.0,2025.0,UHTIJWRTLS09,0.0
8.0,2025.0,UHTIJWRTLS10,0.0
8.0,2025.0,UHTRAEPC200V,46751.0
8.0,2025.0,UHTRAYCFG48,0.0
8.0,2025.0,UHUSB4105GFAN,46751.0
8.0,2025.0,UHUSBCGCT24P,0.0
8.0,2025.0,UNICHTEX7A02,26972.0
8.0,2025.0,[Polishing pads UHCONSPOLPAD,0.0
7.0,2025.0,1N4148WS,0.0
7.0,2025.0,3M PERFECT IT-EX RUBING COUMPOUND,0.0
7.0,2025.0,687106182122,0.0
7.0,2025.0,687108182122,0.0
7.0,2025.0,AP2112K-1.8TRG1,0.0
7.0,2025.0,AP2112K-3.3TRG1,0.0
7.0,2025.0,AS7331-AQFM OLGA16 LF T&R,0.0
7.0,2025.0,B3U-1100PM,0.0
7.0,2025.0,BSS138,0.0
